Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
ab34c5d0-b05d-3fa3-8f68-daed3af5b667,9dbb19cc-ead3-3b8c-9a02-430632d7dade,Cesar434 Harris789,M,GENERAL PRACTICE,161 COLLEGE AVE,MEDFORD,MA,02155-5528,42.423844,-71.10923100000001,57
1172b1ae-d54f-33da-85bf-2717cbebf2ef,75bc27b3-2841-3c4f-9069-13bed81bfa6c,Andreas188 Schmidt332,M,GENERAL PRACTICE,181 STATE RD,WHATELY,MA,01093,42.430995,-72.642437,153
b944498c-9844-39dd-af42-cc4a0713eef2,75bc27b3-2841-3c4f-9069-13bed81bfa6c,Luigi346 Denesik803,M,DERMATOLOGY,181 STATE RD,WHATELY,MA,01093,42.430995,-72.642437,0
2d926d2d-4b1f-31e4-9ea4-f9790f865bdc,9b437641-29ee-37a9-99ed-cb224f28bc09,Rudy520 Anderson154,M,GENERAL PRACTICE,3 FRANKLIN CMNS,FRAMINGHAM,MA,01702-6619,42.307905,-71.436196,28
8903825d-14af-3313-9d4c-53d133fa3de4,822a6b9f-da15-3cc4-8436-ab61474f19fd,Deandre599 Langosh790,M,GENERAL PRACTICE,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,135
65ac1f09-f812-3138-9be0-9eb668970bb6,8e7be35d-c07f-300c-bd19-ffd1933e3e8f,Tamica785 Shields502,F,OPTOMETRY,100 VALLEY PKWY,WHITINSVILLE,MA,01588-1743,42.119228,-71.67182199999999,0
83f4e7d5-a1cd-3a76-9356-70223d441cc7,8e7be35d-c07f-300c-bd19-ffd1933e3e8f,Silvia880 Valencia279,F,OPTOMETRY,100 VALLEY PKWY,WHITINSVILLE,MA,01588-1743,42.119228,-71.67182199999999,0
94be7036-0aae-311f-b271-657c07aef710,8e7be35d-c07f-300c-bd19-ffd1933e3e8f,Leonardo412 Brakus656,M,GENERAL PRACTICE,100 VALLEY PKWY,WHITINSVILLE,MA,01588-1743,42.119228,-71.67182199999999,60
d17aae2d-1726-3511-8963-3d593ed6b83e,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Twyla619 Monahan736,F,DIAGNOSTIC RADIOLOGY,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
20fb2749-4e70-355a-a3dd-24ad7254173a,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Jack927 Carter549,M,DIAGNOSTIC RADIOLOGY,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
6fb25150-7935-368d-9566-f7886e176678,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Elma843 Flatley871,F,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
cb037cf4-2a02-3a86-90fd-46995e890618,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Laurence43 Crist667,M,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
3d316bfd-b69b-3b52-829d-10e6bbf465a6,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Judy192 Boyer713,F,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
fda8744d-a347-3036-92c2-c70d73a9e733,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Thuy136 Hermann103,F,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
a300f17f-4145-3e8f-a154-d3589c0c9b17,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Cortney940 Gislason620,F,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
b09583ca-22ad-3494-a07a-365457d3933f,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Alva958 Howell947,F,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
bb10769a-3b5e-3c8f-a896-74289c0fd34d,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Kasandra729 Carroll471,F,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
f5823e14-4971-398b-9f27-dd57b80d8c43,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Alex454 Lehner980,M,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
5ca86302-c829-3c62-a507-63d6428a2185,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Isobel140 Sanford861,F,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
cc307ed7-e660-3234-a9f4-166714128276,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Marlena558 Buckridge80,F,EMERGENCY MEDICINE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
1cfc5852-a99a-3075-a2fb-935365219580,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Milagro117 Gleason633,F,PHYSICIAN ASSISTANT,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
e2f0a4b1-ee3f-33f5-a07e-3fb921507fdc,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Dudley365 Larkin917,M,PHYSICIAN ASSISTANT,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
69ae3e07-f305-31a2-b02c-b54128f2dd77,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Carolin818 Nikolaus26,F,PHYSICIAN ASSISTANT,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
188e5ce3-f961-3636-9aca-f6b3f0842366,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Nereida276 Feeney44,F,PHYSICIAN ASSISTANT,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,0
7f2f5c69-1347-3fc6-b21b-66126c7db47d,b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,Elmer371 Larson43,M,GENERAL PRACTICE,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,42.126883,-72.430952,21
ba9fc7cf-2d20-36ce-83b1-9dcc737d4b4e,2d9ae0d5-a477-33ae-b0f2-10a76a0dec27,Janeth814 Leffler128,F,OPTOMETRY,75 MIDDLESEX TPKE,BURLINGTON,MA,01803-5379,42.503227,-71.201713,0
90585fc3-439e-3e48-af33-db425b4fd2a7,2d9ae0d5-a477-33ae-b0f2-10a76a0dec27,Suzanna632 Crooks415,F,OPTOMETRY,75 MIDDLESEX TPKE,BURLINGTON,MA,01803-5379,42.503227,-71.201713,0
c7587a53-106a-3427-9924-136ebd8d058b,2d9ae0d5-a477-33ae-b0f2-10a76a0dec27,Lizeth852 Grimes165,F,GENERAL PRACTICE,75 MIDDLESEX TPKE,BURLINGTON,MA,01803-5379,42.503227,-71.201713,47
015eb1be-ebfa-3bb8-9da4-385c4f1cde2f,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Sonny285 Hickle134,M,NURSE PRACTITIONER,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
6307c6e8-0c68-3e8d-b191-aa2e20e0e0f0,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Alia555 Kuvalis369,F,NURSE PRACTITIONER,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
9afe89b3-b6c1-3d41-a95d-baf66c8e0a07,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Alba338 Streich926,F,NURSE PRACTITIONER,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
35842113-6dd2-3c9d-a3dc-742c63242393,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Jorge203 Schneider199,M,NURSE PRACTITIONER,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
780d4df2-bc72-3582-a70c-c345ae959795,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Zachary28 Gleason633,M,GENERAL PRACTICE,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,59
a8bcc399-1ade-3914-917e-58a575edf851,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Kyle55 Schuppe920,F,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
9a78b253-10ba-3df6-a5d5-3716c62fb476,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Delaine470 Welch179,F,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
cbaa0637-2027-38a6-a8e0-a178bf5e73ac,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Elvira561 Montemayor547,F,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
d237532d-06f3-3883-aba6-1a2a54c5c5a9,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Bobbi508 Kozey370,F,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
9c7a0b28-c70f-3e53-aeec-ec6aad9636e2,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Wm806 Schinner682,M,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
7dc309d4-97fd-3962-9af9-c266cd6b8212,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Norman647 Hamill307,M,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
ef40c94c-af8f-300f-bf7e-41e18ea5cb05,c7459800-e42b-3144-a934-59585c9eacff,Stan246 Little434,M,GENERAL PRACTICE,1111 ELM ST,WEST SPRINGFIELD,MA,01089-1540,42.125451,-72.649734,85
c876aac3-8c7e-3a0d-997f-e796d7d5c3db,84bdd93a-847e-3a6a-a121-b47247198077,Theodora872 Yundt842,F,GENERAL PRACTICE,541 MAIN ST,S WEYMOUTH,MA,02190-1889,42.206676,-70.94584499999998,26
6f0a80af-766f-315a-8804-277af9d23a8d,2acd3148-fcd7-3092-8cac-60cafaeea43e,Israel728 Conn188,M,PSYCHIATRY,189 CHURCH ST,CARLISLE,MA,01741-1854,42.53662,-71.36183199999999,0
dc8be276-a8d7-333e-b5db-89442393d41d,2acd3148-fcd7-3092-8cac-60cafaeea43e,Donita707 Dibbert990,F,GENERAL PRACTICE,189 CHURCH ST,CARLISLE,MA,01741-1854,42.53662,-71.36183199999999,31
f58fd7c6-88ee-317c-b882-5dcd67369589,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Gregg522 Johns824,M,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
170de39d-2e3d-39cd-9636-d9ecc433c224,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Jerry654 Becker968,M,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
dbbb9a79-066e-3136-9d7d-5239e16c65fe,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Stephen891 Murazik203,M,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
64cb1e2c-f669-3e85-a634-66c223b78ce4,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Elvin140 Waelchi213,M,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
eaabc5e5-3d72-39f2-ba7c-15d29a62f321,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Oscar384 Kohler843,F,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
553a888b-3101-3fa0-9f1e-07e994aa3f5e,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Darby868 Collier206,F,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
4848a847-728e-3102-9822-e0477aaf74a5,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Ester635 Schmidt332,F,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
ff9a5deb-8fcd-3a87-9136-99e157f3b6c1,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Brady998 Quitzon246,M,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
36b4f95e-01c8-3d6c-a49d-bc1cd963788d,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Nellie325 Harber290,F,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
0bf90855-0860-372c-8e2f-9c9265b3c615,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Dolly486 Lynch190,F,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
c8f493a6-12da-3917-9ea0-7edb52aa368f,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Russ979 Hane680,M,PULMONARY DISEASE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
a4c5749b-f378-34f1-9450-88e48ca4eb56,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Lester513 Rosenbaum794,M,NURSE PRACTITIONER,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
56370161-e27c-3f40-b47b-4c5942e8daaa,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Sherwood961 Franecki195,M,NURSE PRACTITIONER,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
e089defa-7d67-3bfe-93d2-184ccc7095ce,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Magdalena964 Mondragón635,F,NURSE PRACTITIONER,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
6b10b656-110e-32dd-9f0e-d181cd10c08a,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Jordan900 O'Connell601,M,NURSE PRACTITIONER,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
fcd64853-1999-3ca2-aeaf-b7ab92887e12,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Keren761 Hintz995,F,NURSE PRACTITIONER,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
d3b6c9a9-d9f8-3a37-a9ad-0665b0cff402,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Pasquale620 Beier427,M,PSYCHIATRY,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
df2ef022-53ba-3295-9da7-06e2defcbfe1,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Abe604 Conroy74,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
b73e09e2-be25-3f33-ad3a-196c087cbf9c,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Kelley882 Bradtke547,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
8168b5c4-cf55-3b0d-bf96-566002ff6b11,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Kasey569 Haag279,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
bde78544-f038-3068-adbb-af13420f8faf,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Janeen273 Jenkins714,F,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
269487bf-b6e9-3225-8631-f85b8493f4d0,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Bernardo699 Brekke496,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
753825d5-6761-3f60-be55-7742cac06a9f,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Kareen958 Rowe323,F,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
efd0a17f-a6b6-3b5c-a9f1-53b757f673f4,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Everette494 Wilderman619,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
35c3aae6-74f2-3215-80cb-69cbdd05749b,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Carlos172 Correa904,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
4447c6eb-b551-33b5-bd7f-f93b6927cc0a,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Jamie386 Harber290,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
1467136c-d5c2-3a09-a894-bc0ba0b75c13,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Mireille557 Dooley940,F,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
25103427-178d-3c5b-99f7-8df6d1100569,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Jodi410 Rohan584,F,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
0f757302-ab68-3fdb-9d48-b50824ff7192,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Graham902 Borer986,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
343a8c33-8dd5-35cf-ad18-112e1136a741,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Ted955 Leuschke194,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
b7434187-87a1-3fec-a080-2f28ecb6bfc3,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Jamel269 Homenick806,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
3efa5529-4f06-39c8-82d5-070ea6161898,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Lala778 Blanda868,F,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
00d73a2c-2a66-3564-8135-9b8cb6d5ba40,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Frederick289 Moore224,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
2957a612-e4b0-33db-96a7-c2ec15349a6d,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Susanna279 Kozey370,F,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
635ee21d-a72a-341d-8436-77302496c291,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Carl856 Fritsch593,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
33c2e882-4e59-374b-80c8-e3d9aa656fcf,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Antwan357 Hayes766,M,PHYSICIAN ASSISTANT,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
f8faacb1-5f8e-3995-80bb-9a5ef274a540,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Natacha644 Tromp100,F,CRITICAL CARE (INTENSIVISTS),41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
bf179874-7e3a-34b5-ab97-1b03929d2056,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Lupe126 Breitenberg711,F,CRITICAL CARE (INTENSIVISTS),41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
c0020cb1-5c18-319c-926d-bbbab9d21720,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Wyatt967 Nikolaus26,M,CRITICAL CARE (INTENSIVISTS),41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
78a1acab-1425-3ba6-8aca-e71072406535,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Helen432 Hermann103,F,CRITICAL CARE (INTENSIVISTS),41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
d3237990-b4af-32bb-be65-c850176a3cf4,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Guillermina633 Schulist381,F,PATHOLOGY,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
59431bb8-a00d-3bcc-96d1-b78947b81a85,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Gilberto712 Bogisich202,M,PATHOLOGY,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
af7def30-815a-30e9-bec6-10a06588aca1,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Noah480 Trantow673,M,PATHOLOGY,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
4fc11c5d-2bb9-3fd7-91d3-9c49ab36e5ec,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Tess185 Nienow652,F,PATHOLOGY,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
ccf96e4b-965f-3835-9f0c-684b5ee35671,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Tania553 Paucek755,F,FAMILY PRACTICE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
a0828823-1fc3-3ae0-a5f0-9e7b47846e7e,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Madelyn308 Maggio310,F,EMERGENCY MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
b5bb7995-5607-30ae-868a-89a63d2c07ef,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Rodrigo242 Kutch271,M,EMERGENCY MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
167d8488-fd91-37be-800d-bb0b4e69a8ef,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Melina208 Green467,F,OCCUPATIONAL THERAPY,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
87365209-fe65-33b2-85c6-44b10ebf7b8a,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Maryland870 Lockman863,F,GENERAL PRACTICE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,18
b4e4e535-b8e6-3f2e-a0ee-e4f3b9a8e8d9,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Lanora971 Mante251,F,PLASTIC AND RECONSTRUCTIVE SURGERY,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
594a5d5a-adf9-34fa-8e15-b7c48cac368c,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Fausto876 Mueller846,M,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
fb6125b8-ea24-3810-b039-eec5a0f1527e,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Tiny880 Block661,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
ca46f69e-73f3-3438-8640-65c41713a08f,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Kelley882 Stanton715,M,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
4b13fa27-3bb1-3661-ba87-6242ffd5ded0,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Carlie972 Herman763,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
9ea1f9ca-7771-33ef-8576-b12f4b58d612,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Drusilla108 Wolf938,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
c30d3241-31ce-3aa0-87ea-d4576fa84783,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Boris111 D'Amore443,M,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
5ecaf0ba-c059-34f6-b9e7-292040038ace,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Enrique929 Hirthe744,M,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
56b77e09-dc26-3c6b-aec1-c2d843cd5fb2,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Russ979 Rice937,M,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
a85a6a8f-4d40-37b9-8553-3454a8f32b4d,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Michelina932 Conn188,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
3e75b71c-49b8-3cd1-9313-ee93a5942954,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Shannan727 Farrell962,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
2b7311a5-6783-3531-9655-1839f573ff8c,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Jerrold404 Grant908,M,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
9da95c12-152c-3cb2-82d4-1f04a7d1e3c9,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Missy373 Von197,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
bf08bf60-060c-3113-be3c-c10097ef1bea,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Kate239 Nicolas769,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
8e1dbff5-c0d2-329f-816c-c81ac33628f1,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Savanna736 Adams676,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
e7722fc4-7724-3873-8eb3-5ead80a0863e,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Rigoberto443 Rogahn59,M,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
a5485255-4694-3e03-9de9-e1378ce30e74,f6c2b64d-f11f-3472-8fbd-d51b47f00987,Collene784 Borer986,F,INTERNAL MEDICINE,41 HIGHLAND AVE,WINCHESTER,MA,01890-1446,42.452752000000004,-71.144319,0
